region,city,address,installplace,int_cards_support,sbercart,american_express,for_organizations,accepts_money,prints_onepass,access,comments,bank_code,bank_name,org_id,org_name,phone
г. Москва,г. Москва,"ул. Таганская,31/22,стр. 1","Сбербанк России, Филиал № 6901/1658",да,нет,да,да,нет,да,24 часа,Ст. м. Марксистская,99,Сбербанк России,6901,Лефортовское ОСБ,(495)6702403
г. Москва,г. Москва,"ул. Тайнинская,24","Сбербанк России, Филиал № 7811/1220",да,нет,да,да,нет,да,24 часа,Ст. м. Бабушкинская,99,Сбербанк России,7811,Мещанское ОСБ,(495)5005550
г. Москва,г. Москва,"ул. Тайнинская,24","Сбербанк России, Филиал № 7811/1220",да,нет,да,да,нет,да,24 часа,Ст. м. Бабушкинская,99,Сбербанк России,7811,Мещанское ОСБ,(495)5005550
г. Москва,г. Москва,"ул. Тайнинская,24","Сбербанк России, Филиал № 7811/1220",да,нет,да,да,да,да,24 часа,Ст. м. Бабушкинская,99,Сбербанк России,7811,Мещанское ОСБ,(495)5005550
г. Москва,г. Москва,"ул. Талалихина, 44",Фирменный магазина Микояновского мясокомбината.,да,нет,да,да,да,да,в режиме работы организации,,99,Сбербанк России,7982,Тверское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Талдомская, 13","Сбербанк России, Филиал № 7982/0880",да,да,да,да,нет,да,24 часа,Ст. м. Петровско-Разумовская,99,Сбербанк России,7982,Тверское ОСБ,(499)9052461
г. Москва,г. Москва,"ул. Талдомская,13","Сбербанк России, Филиал № 7982/0880",да,нет,да,да,нет,да,в режиме работы подразделения,,99,Сбербанк России,7982,Тверское ОСБ,(495)7448343
г. Москва,г. Москва,"ул. Талдомская,2",НИИ Педиатрии,да,нет,да,да,нет,да,в режиме работы организации,,99,Сбербанк России,7982,Тверское ОСБ,(499)7448343
г. Москва,г. Москва,"ул. Таллинская, 10","аптека ""Ригла""",да,да,да,да,нет,да,в режиме работы организации,Ст. м. Строгино,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Таллинская, 26","Сбербанк России, Филиал № 1569/1624",да,да,да,да,да,да,24 часа,Ст. м. Щукинская,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)9428350
г. Москва,г. Москва,"ул. Таллинская, 26","Сбербанк России, Филиал № 1569/1624",да,да,да,да,да,да,24 часа,Ст. м. Строгино,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)9428336
г. Москва,г. Москва,"ул. Таллинская,26","Сбербанк России, Филиал № 1569/1624",да,нет,да,да,нет,да,в режиме работы подразделения,,99,Сбербанк России,1569,Краснопресненское ОСБ,(499)2405647
г. Москва,г. Москва,"ул. Таллинская,26","Сбербанк России, Филиал № 1569/1624",да,нет,да,да,нет,да,в режиме работы подразделения,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Тарусская,18","Сбербанк России, Филиал № 7813/1396",да,да,да,да,да,да,в режиме работы подразделения,Ст. м. Ясенево,99,Сбербанк России,7813,Донское ОСБ,(495)4239100
г. Москва,г. Москва,"ул. Ташкентская, 31, к. 158",магазин Квартал,да,да,да,да,нет,да,в режиме работы организации,Ст. м. Кузьминки,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Ташкентская,12/20","Сбербанк России, Филиал № 6901/1268",да,нет,да,да,да,да,24 часа,Ст. м. Выхино,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5005550
г. Москва,г. Москва,"ул. Ташкентская,12/20","Сбербанк России, Филиал № 6901/1268",да,нет,да,да,нет,да,24 часа,Ст. м. Выхино,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5005550
г. Москва,г. Москва,"ул. Ташкентская,12/20","Сбербанк России, Филиал № 6901/1268",да,нет,да,да,нет,да,24 часа,Ст. м. Выхино,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5005550
г. Москва,г. Москва,"ул. Ташкентская,25,к. 1","Сбербанк России, Филиал № 6901/1216",да,да,да,да,нет,да,в режиме работы подразделения,Ст. м. Рязанский проспект,99,Сбербанк России,6901,Лефортовское ОСБ,(495)3724011
